ID,Production
37575,3.5302173057529442
37576,-38.78891702075357
37577,3.4965447163126404
37578,3.436090843944992
37579,-39.142693651220206
37580,2.1292053395669064
37581,2.1434147311148575
37582,-39.601298129564626
37583,2.215070239336386
37584,2.2284009443816606
37585,-39.263529589307154
37586,1.3829240740039639
37587,1.372826717838361
37588,-39.899078641483555
37589,1.3407290654393442
37590,1.331250641208916
37591,-38.465337696022424
37592,3.309307366263211
37593,3.2500409316426415
37594,-38.78908736081348
37595,3.289087078962428
37596,3.31948458603589
37597,-38.716279787049
37598,3.3618824753181995
37599,3.3063614508857895
37600,-38.838890544308335
37601,3.293046228455716
37602,3.2782044938647728
37603,-39.23535641730997
37604,2.201438333291219
37605,2.183944710519963
37606,-39.70370953696109
37607,2.1712125653182635
37608,2.274223974916098
37609,-39.22644398050184
37610,1.37203049779811
37611,1.3986719244869121
37612,-39.966515673605834
37613,1.3714315448026522
37614,1.3169525336365788
37615,-39.21110003615568
37616,2.821543168916288
37617,2.815866797008079
37618,-39.455424616413154
37619,3.0043011288774952
37620,2.9335585596889437
37621,-39.634017555323354
37622,2.7608147571463757
37623,2.7423146035770403
37624,-40.134730663513636
37625,2.608560614542561
37626,2.3926000835235737
37627,-40.825195527675966
37628,1.9915398223936087
37629,1.9925119202220185
37630,-41.153528413071314
37631,1.8886997145137459
37632,1.9060440111712227
37633,-40.87099106023818
37634,1.3356450009315335
37635,1.3098999182775042
37636,-40.81579893362147
37637,1.4301340353569056
37638,1.403189335050265
37639,-41.22411647955139
37640,0.6370522059489321
37641,0.5734953309727924
37642,-41.017728529339394
37643,0.9414360030418949
37644,0.9896079834437213
37645,-40.96938379512596
37646,0.7902171110912144
37647,0.7142576594530954
37648,-41.22038911930164
37649,1.2263379331698043
37650,1.5486269365124246
37651,-41.24586296562552
37652,1.6513058661418665
37653,1.76835126757868
37654,-40.62353024825727
37655,1.8583391927211617
37656,1.902382794687722
37657,-40.122101580612195
37658,1.4150916982874566
37659,1.3380670488232953
37660,-40.59220724097851
37661,1.297479144057785
37662,1.4259499321393827
37663,-40.29233013632773
37664,2.168858567879658
37665,2.0898666100970162
37666,-40.431699643206976
37667,1.8477138161769284
37668,1.5803774082438915
37669,-40.55279612434532
37670,1.4185300538701489
37671,1.363462149615656
37672,-40.57374826131215
37673,1.2160723665490634
37674,1.4179512122121496
37675,-41.07132630452934
37676,1.2204145221742262
37677,1.1856697128734026
37678,-40.80378977170237
37679,1.3111558975646147
37680,1.7044348992851779
37681,-40.19679511777711
37682,1.2307407069932423
37683,1.2094365665115852
37684,-40.60771828762807
37685,1.1225443862144242
37686,1.0834962258424754
37687,-40.38747082033422
37688,1.9729661457113696
37689,2.057337255444706
37690,-39.752511913146215
37691,1.884209249438472
37692,1.800105142185207
37693,-40.21219706619728
37694,1.6005687198387903
37695,1.9714541060028177
37696,-39.56245413538468
37697,1.9755374321547379
37698,1.5916187442157268
37699,-40.48493563987533
37700,1.2722227354165108
37701,1.1874284224784002
37702,-40.75498546729475
37703,0.9332691321570443
37704,0.8746036551324454
37705,-40.50878615747621
37706,0.7768489472950868
37707,1.0617785058070968
37708,-39.91646828451214
37709,1.351944414378167
37710,1.4904242151598517
37711,-41.485569354849446
37712,0.24019269904099616
37713,0.5250910377229132
37714,-40.98422428765625
37715,2.3175351010648706
37716,2.27052655702704
37717,-40.221157557580405
37718,2.3438952422711887
37719,2.268974453277308
37720,-39.870039589034214
37721,1.9634494655823174
37722,1.6837205100348216
37723,-40.5457556855801
37724,0.9350081532296712
37725,0.7666085671761038
37726,-41.24350162961785
37727,0.5681689279513644
37728,0.46104683115888245
37729,-40.93258623312892
37730,1.3896576381682193
37731,1.2952122051483979
37732,-40.260169562419925
37733,1.1206156623821906
37734,1.023000086029733
37735,-40.867701843579844
37736,0.20439522807678312
37737,-0.02653029338700641
37738,-41.59955387911835
37739,0.14328452100603872
37740,0.5899277447717892
37741,-41.401631966380656
37742,0.789855893848691
37743,0.9754479082944145
37744,-41.222829024494715
37745,1.0453821845811724
37746,0.8923986692122667
37747,-41.26010697480228
37748,1.0650781943442824
37749,1.1915781153932608
37750,-40.848526347321894
37751,1.347085424282593
37752,1.1779169781435213
37753,-41.0363872486232
37754,1.3717862386859396
37755,1.746994035420978
37756,-39.89688779707673
37757,1.6922564816439816
37758,1.5268352747847098
37759,-41.32092620818994
37760,1.257957665101024
37761,1.7097179990136295
37762,-40.976869006726396
37763,2.777707488275058
37764,2.981593600997103
37765,-39.76963691355549
37766,2.526260785353603
37767,1.9134941738118263
37768,-40.42659600665809
37769,1.953484632524439
37770,1.8562495578686908
37771,-40.79589218944133
37772,1.7451206138896
37773,1.9489668861374612
37774,-41.37486874236061
37775,1.7658631824871351
37776,1.7090105496612455
37777,-40.94631061422737
37778,1.0669466032276806
37779,1.1902055978760895
37780,-40.85871421581389
37781,1.4582874869356166
37782,1.4680673803682138
37783,-41.791473657719436
37784,0.45368057190310274
37785,0.7709195161332667
37786,-40.99512177217848
37787,1.015582910916916
37788,0.9809709683818937
37789,-41.13740556995373
37790,0.4173569629947049
37791,0.5132725324440528
37792,-41.641361049240345
37793,0.43570281080037954
37794,0.7414622284740868
37795,-41.11859337867192
37796,1.3942619658227908
37797,1.1885263226972345
37798,-41.171808291222526
37799,1.1560386949253372
37800,1.423783006106178
37801,-40.78012558928289
37802,1.6731248435133876
37803,1.9016073971298852
37804,-40.33629062762614
37805,1.5209839994358374
37806,1.561387393579559
37807,-40.24660238723149
37808,2.190725080623742
37809,2.1407155175573402
37810,-40.40677566434096
37811,2.388360127238432
37812,2.502290867568794
37813,-39.98622424914825
37814,2.7586063451829332
37815,3.114001241261026
37816,-39.20456209571624
37817,3.5342002474760426
37818,3.8757359785946166
37819,-39.035246063879015
37820,2.485816025866985
37821,2.6633761397989604
37822,-39.58033922631908
37823,2.604026112456867
37824,2.6735736089384528
37825,-39.37264271515509
37826,1.463730921351984
37827,1.4715754672628893
37828,-40.33504128309603
37829,1.4536458741509044
37830,1.4293695530195736
37831,-38.81058533482693
37832,3.018217700304936
37833,2.8877986178201054
37834,-39.17787626452914
37835,2.5658206574066815
37836,2.4360347119823476
37837,-39.234741971399885
37838,2.0657216356776913
37839,1.9386024061008187
37840,-39.51097229640096
37841,1.8717399908976757
37842,1.5200578982746622
37843,-40.39561916838517
37844,1.1362594590948702
37845,0.9962396739685857
37846,-41.35174285561891
37847,0.9148150130735295
37848,1.0250609704866
37849,-40.84947502663844
37850,1.264322112137673
37851,1.3057444596611336
37852,-40.06589342114161
37853,1.3231703418965608
37854,1.2847851042913578
37855,-40.67242366452359
37856,0.9509900828118345
37857,0.8328953658494
37858,-40.56666231031633
37859,1.0449894960011414
37860,1.0994356998713595
37861,-40.409187168505554
37862,0.9617109537757773
37863,1.1470840534741853
37864,-40.39172539205755
37865,1.3106673236945097
37866,1.4873379580109738
37867,-40.71010568999683
37868,1.1755520869820557
37869,1.103882989454651
37870,-41.61276403717422
37871,1.1156318777095497
37872,1.2930862175037132
37873,-41.18206315784255
37874,1.0721305301611241
37875,1.0715628541490518
37876,-40.91065428789229
37877,1.078082690338612
37878,1.0794448049942644
37879,-40.80849248381013
37880,1.060540074527944
37881,1.0964632629901423
37882,-40.56589270142335
37883,1.1423785352549174
37884,1.1021134671975703
37885,-40.58913582431937
37886,1.0434856750139658
37887,1.1231501227229301
37888,-40.55916284143046
37889,0.8802010102272184
37890,0.7929326861092523
37891,-41.38545025459297
37892,0.6774781497349254
37893,0.6129654397236111
37894,-42.21687380534674
37895,0.5809583327803292
37896,0.6086855857133882
37897,-41.78599608997238
37898,0.6474743756807342
37899,0.7691490038052542
37900,-40.93602523724502
37901,0.7921292273584795
37902,0.7350102759512971
37903,-41.63040054449854
37904,0.3171139657739479
37905,0.4974419153826062
37906,-41.17480739083651
37907,0.5275367036721501
37908,0.41503838537530124
37909,-41.16258613030011
37910,0.255285143919461
37911,-0.05857287926198129
37912,-41.39224144093315
37913,0.23220385220512707
37914,0.2579063172225302
37915,-41.396160301838215
37916,0.8499611337160731
37917,0.7660039241262957
37918,-41.70356602192652
37919,1.0008445012877194
37920,1.1339057122811862
37921,-41.640581392204446
37922,1.3757268701833976
37923,1.3999287013706523
37924,-40.94263078439384
37925,1.2167845823022272
37926,1.3789335831905154
37927,-40.874963630666464
37928,1.6159349237055176
37929,1.565678565327154
37930,-40.494009056742875
37931,1.6569992360032089
37932,1.769674713096669
37933,-40.16674440070126
37934,1.4277961288949017
37935,1.2506101495579418
37936,-40.4688607254181
37937,0.908581286658922
37938,0.5860595504748918
37939,-41.3298335993368
37940,0.8596662017528656
37941,0.6846544521247224
37942,-41.65955351566348
37943,0.7578913102110094
37944,0.7148931846022959
37945,-41.41302488339639
37946,1.2143649997917618
37947,1.2649168718930806
37948,-40.637185325625346
37949,0.9902769258951005
37950,1.2563927846058422
37951,-41.664478534875165
37952,0.39962654563803635
37953,0.21566180134253798
37954,-41.61140989254548
37955,0.34289094458581526
37956,0.42073803082273176
37957,-41.21139405901011
37958,0.39886597817185776
37959,0.14878905471087744
37960,-41.33345627645817
37961,0.4800245241051353
37962,0.27970537859161304
37963,-41.77817890876847
37964,0.8242892814370719
37965,0.8418950621506294
37966,-41.561766924858354
37967,0.8905181495758432
37968,0.7145871454460024
37969,-41.50338215108608
37970,0.923306861169541
37971,0.7617446842907236
37972,-41.37034922840264
37973,0.8059673716494469
37974,0.9317583276377144
37975,-41.30799755667915
37976,1.19669761805663
37977,1.3057177327023604
37978,-40.8555679425682
37979,1.2445023748015565
37980,1.3434065840570204
37981,-40.79129828902557
37982,1.736165435464042
37983,1.9117516945552442
37984,-40.877855261170005
37985,1.7952132797519376
37986,1.65682236040072
37987,-41.67645542346666
37988,1.4168508978865795
37989,1.1622924587685197
37990,-41.39201553289102
37991,0.6933895201346114
37992,0.9171382193656175
37993,-41.131507729249776
37994,1.405299167181159
37995,1.4716726476991626
37996,-40.993633737577035
37997,1.2816616952455318
37998,1.33170670992906
37999,-40.16561701390743
38000,2.5747014185542723
38001,2.5604886203191892
38002,-39.9786531217759
38003,2.4485483746516588
38004,2.0486230680903175
38005,-40.49958236998057
38006,1.436715460801138
38007,1.3183497284392398
38008,-40.93148007344616
38009,1.3256445594550301
38010,1.4148852064594477
38011,-40.903789885679046
38012,1.05828485232964
38013,1.2480847641314863
38014,-41.11952497822729
38015,1.3930772943083536
38016,1.4699937125507487
38017,-40.61586816396665
38018,1.482070608429983
38019,1.6073579728991545
38020,-40.28466018248413
38021,1.7725275239276286
38022,1.7135527372989259
38023,-39.957330934178394
38024,2.351084361978944
38025,2.101238503783176
38026,-40.02899654120895
38027,2.6579901556835708
38028,2.4581323637112247
38029,-39.688293183668776
38030,2.0783220839632603
38031,1.9931443596204264
38032,-39.999456805259044
38033,1.9994161311290268
38034,2.0313567741159186
38035,-40.47373546725756
38036,1.4437433998646068
38037,1.427557532966028
38038,-40.971913786300696
38039,1.6030310346611731
38040,1.63404027122793
38041,-40.56160971401152
38042,1.0830239690383656
38043,1.1123344908769315
38044,-40.630983969063614
38045,1.1334161542724839
38046,1.0802690221850513
38047,-39.98706651396332
38048,1.5407038588408755
38049,1.3838044907559954
38050,-40.53819039902491
38051,1.3162152101677245
38052,1.1975136949813485
38053,-40.788014964336234
38054,1.0322979849693643
38055,0.9494185517610283
38056,-41.06467456473956
38057,0.5270533581281265
38058,0.2647907268005616
38059,-41.58049865981798
38060,0.7017959578988442
38061,0.5219529053610807
38062,-41.54383505484787
38063,0.8475923463667729
38064,1.222685085511867
38065,-40.358779672802555
38066,1.6040029368063884
38067,1.5293354550258185
38068,-40.67248074561717
38069,1.3001889169560623
38070,1.254733511973355
38071,-41.43815346429495
38072,0.495497386230779
38073,0.6340637146726003
38074,-41.11146823395781
38075,0.7498053514276648
38076,0.7762793978648694
38077,-41.57927511158909
38078,0.8586848410802623
38079,0.9070270431449241
38080,-41.37259811461658
38081,0.6598864381229592
38082,0.4087250091049677
38083,-41.525060708269386
38084,0.8862695673785381
38085,0.7887486913922748
38086,-41.7455959528795
38087,0.6703402173049076
38088,0.6701643670114146
38089,-41.51895679837385
38090,0.9932365293394285
38091,0.9597216588051374
38092,-40.93619977316157
38093,0.8959000537793915
38094,0.9254947515491929
38095,-41.623193005340326
38096,0.2021999436110411
38097,0.25368160773205606
38098,-41.496716960267165
38099,0.2867841606055883
38100,0.33253975056854723
38101,-41.32586445387496
38102,0.3474329641203855
38103,0.37117533252614865
38104,-41.37256362508888
38105,0.38322872030199906
38106,0.31076080786475835
38107,-41.92019785004127
38108,0.6660091529373389
38109,0.6685859760870521
38110,-42.13748069483593
38111,0.7879398282032859
38112,0.7411412975766021
38113,-41.89676030266408
38114,0.8612504397879952
38115,0.9152997870666224
38116,-41.029644405182566
38117,1.0811341125076275
38118,1.0369531953936943
38119,-42.120155711842266
38120,-0.09341900400156167
38121,-0.009315672786752494
38122,-41.74887236663686
38123,0.1908603792868968
38124,0.33370594838545986
38125,-41.683783332927725
38126,0.13974415797658235
38127,0.14896705904318353
38128,-42.17513566751991
38129,0.16992230286789667
38130,0.15352629748014923
38131,-42.214418614723414
38132,0.6605293855978533
38133,0.522845246208443
38134,-41.982676000252646
38135,0.8260041085716432
38136,0.8197058864081466
38137,-41.519478547385496
38138,1.2252744285372426
38139,1.329279807248257
38140,-40.52054700405647
38141,1.424349495420688
38142,1.482901323462884
38143,-41.820779493100304
38144,0.41678377387018695
38145,0.4892709304774516
38146,-41.4083572474729
38147,0.6253402892992124
38148,0.6943425247630175
38149,-41.20680466765789
38150,0.833214000746161
38151,0.7242926943110664
38152,-41.36330352992549
38153,0.5409368638758385
38154,0.6297291278464205
38155,-41.41276873966027
38156,1.0495956182439368
38157,1.0473680849614355
38158,-41.3180782631022
38159,1.1132868304857142
38160,1.1568929022421839
38161,-40.95256302124715
38162,1.2579927003246787
38163,1.2437620610179143
38164,-40.55091854566977
38165,1.294374315603777
38166,1.2983874267680962
38167,-41.16395826476322
38168,1.3227618259302207
38169,1.2701052112697162
38170,-40.77411559497255
38171,1.1674450535613408
38172,1.076580641499748
38173,-40.85807661984903
38174,0.8283859291194939
38175,0.8590476695569531
38176,-41.13420018749428
38177,1.0347991638318497
38178,0.9565187996055495
38179,-41.361608346498286
38180,1.0998087895562143
38181,1.0187878292066477
38182,-41.345725101208835
38183,1.1041578343953444
38184,1.0360945297606337
38185,-41.27849796541868
38186,1.0976812228911361
38187,1.1377648653207062
38188,-40.89475510272079
38189,1.1253439487296404
38190,0.9427973340161635
38191,-41.03215580412876
38192,0.48551939933833377
38193,0.4696457813738657
38194,-41.2959789524984
38195,0.47321880387520454
38196,0.3179548182201435
38197,-41.47593914323915
38198,0.310016294614317
38199,0.25500962504172175
38200,-41.565473905202616
38201,0.11261418482967045
38202,0.053378073086715716
38203,-41.714162236810076
38204,0.6163417793326615
38205,0.6603920327521251
38206,-41.89641818183913
38207,0.786100770583755
38208,0.8332381165911691
38209,-41.670796947753836
38210,1.0382595091347555
38211,1.0494994321411866
38212,-40.929733380593085
38213,0.9383012397737047
38214,0.858698005234493
38215,-41.53661378977031
38216,-0.055673891687213484
38217,-0.05607569324145789
38218,-41.53316576661824
38219,0.04771181635916211
38220,0.06746945260077197
38221,-41.442765849913435
38222,0.11594459565402726
38223,0.12895094442383304
38224,-41.58535105098686
38225,0.026323781203704932
38226,-0.10765723019624751
38227,-41.861932559989505
38228,0.6942831619954901
38229,0.8471405038510029
38230,-41.788974665068054
38231,0.7558810130550213
38232,0.7955700364351548
38233,-41.515102668191545
38234,0.9555196649068225
38235,0.9538237590214071
38236,-40.89463646233124
38237,0.9066063770738573
38238,0.8823684651128818
38239,-41.391642337141015
38240,0.14716643728812961
38241,0.054368745656772965
38242,-41.55299121426014
38243,-0.035313588977371246
38244,-0.002685505608399197
38245,-41.53267053963052
38246,-0.004489469567941384
38247,0.04971579119194125
38248,-41.58137963202336
38249,-0.12821480160942134
38250,-0.005556161832363848
38251,-41.710663046222805
38252,0.752243938903457
38253,0.7539241308489391
38254,-41.91254831295443
38255,0.7435356549661936
38256,0.7588594555266883
38257,-41.6074186759652
38258,0.9556823230899745
38259,1.0055269926235597
38260,-40.87480155485821
38261,1.1093304952765457
38262,1.2414279255794856
38263,-40.61304960786658
38264,1.6348134191325503
38265,1.8575349954381055
38266,-40.3021781877597
38267,1.8114161269303128
38268,1.4128110957043605
38269,-41.61170019826076
38270,1.164538228394697
38271,1.2445343072121255
38272,-41.245516439135265
38273,1.330598677310206
38274,1.0778864419140193
38275,-42.12981861674507
38276,1.0930788619636445
38277,1.0776058556117227
38278,-42.386611955652434
38279,1.007107654664291
38280,1.025526058420431
38281,-42.1035541028398
38282,1.0508487415186198
38283,1.0227759431222851
38284,-41.72339067944866
38285,0.7856392029386476
38286,1.1343535041596204
38287,-41.64324484202249
38288,0.8175131181909181
38289,0.7929756803516532
38290,-41.699012575275646
38291,0.8126069959020252
38292,0.8619409217609195
38293,-41.61506604795982
38294,0.6501922493167942
38295,0.4196346247262859
38296,-41.575243744597415
38297,0.38117115013671277
38298,0.6202491401938903
38299,-41.23203670522434
38300,1.4938675847568144
38301,1.5269424332306043
38302,-41.10238063724352
38303,1.479302537041879
38304,1.2440309149423754
38305,-41.07724867683861
38306,1.2747417085030184
38307,1.1639538504822855
38308,-40.98000667229704
38309,1.1233702848882616
38310,1.0432634666714697
38311,-41.197293013200074
38312,0.7448351382213001
38313,0.7029892767556738
38314,-41.255276771285914
38315,0.6502221197686271
38316,0.5982164614191825
38317,-41.44722921258005
38318,0.5237094342507127
38319,0.5595420519880958
38320,-41.23774664902165
38321,0.5715906412107452
38322,0.39203532269466
38323,-41.90416911891825
38324,0.7561516954658172
38325,0.9104250072004898
38326,-41.613328896266225
38327,0.8237291161756877
38328,0.7855935721353535
38329,-41.64383760593074
38330,0.8794199583470863
38331,0.8605819815912568
38332,-41.07660736792923
38333,0.7244547786186011
38334,0.6456491635059016
38335,-41.545885585022276
38336,0.07631164151261594
38337,0.010711934726074013
38338,-41.445071666944344
38339,0.018240340334608085
38340,0.010727021454967733
38341,-41.61579146078189
38342,-0.02524760968631856
38343,-0.03837051282022763
38344,-42.13610336235421
38345,0.26239834469836065
38346,0.24951243509716736
38347,-42.00913829403293
38348,0.6092369010006562
38349,0.6993289975959918
38350,-42.17384960044141
38351,0.6851865348167487
38352,0.6910396303054556
38353,-41.92971409263647
38354,0.9221646491620523
38355,0.9200224229642895
38356,-41.280208843532506
38357,0.9402207648113883
38358,0.9205699763780302
38359,-41.89983168653462
38360,0.6805857057166651
38361,0.6575174844434251
38362,-41.9138007837538
38363,0.3786545851670524
38364,0.2305078972060537
38365,-42.27133244960057
38366,0.12966984419021088
38367,0.4064010481316005
38368,-41.63205205525985
38369,0.4718897895726861
38370,0.38306818269636866
38371,-42.165408297120074
38372,0.8097060045849662
38373,0.8654069388971715
38374,-42.364356744167274
38375,1.0288888534133969
38376,1.1998916679389031
38377,-41.6025033419716
38378,1.3558579274573104
38379,1.3764117509392326
38380,-40.99458582567928
38381,1.4653752851900164
38382,1.553001312068063
38383,-42.12913921643187
38384,0.5271445687694143
38385,0.48318926588940303
38386,-41.89265465151758
38387,0.5185687165571868
38388,0.4847515641928213
38389,-41.7276042090675
38390,0.5463992927973711
38391,0.4912615045832618
38392,-41.82655669992136
38393,0.24047250917387508
38394,0.3820102885368344
38395,-41.54902719280364
38396,1.1860800407806404
38397,1.2108435685245638
38398,-41.95319103117613
38399,1.2085017062121384
38400,1.2348115787355087
38401,-41.52694242417209
38402,1.2254631582349134
38403,1.120844463645082
38404,-41.056241082674845
38405,1.2417070507421728
38406,1.295446172621762
38407,-42.01180673029299
38408,0.2997995207972144
38409,0.15602679104269157
38410,-42.005517442357934
38411,0.11147514666912883
38412,0.11983009275767831
38413,-42.02472042718792
38414,0.21983960044666517
38415,0.40908361912407254
38416,-41.684168043650594
38417,1.2723609153680016
38418,1.562373093343008
38419,-42.07806534430997
38420,1.8133560254055814
38421,1.6325054220168296
38422,-42.58482996784905
38423,1.2493900555477555
38424,1.498321411491185
38425,-41.88145364567109
38426,1.2808936914577556
38427,1.3030518961466206
38428,-41.7442627260466
38429,1.3340917363704943
38430,1.4230674726683832
38431,-41.1330463318363
38432,2.054329350354188
38433,2.079241315124433
38434,-40.87441166660549
38435,2.0017468849303115
38436,1.9319789631395166
38437,-41.068061200447644
38438,1.8002774309190963
38439,1.7160036084936054
38440,-41.30144795261475
38441,2.047619802982492
38442,1.8810736144809201
38443,-41.806869900368476
38444,1.0732728148452126
38445,1.2563264062086386
38446,-42.03997064108166
38447,1.439605275377474
38448,1.5442848981592352
38449,-41.322498630971324
38450,1.2965473969705321
38451,1.2664381365468287
38452,-41.623114948840666
38453,1.2749201006729922
38454,1.2584997427705165
38455,-40.86096805708795
38456,2.157555884885302
38457,2.018326170143161
38458,-40.91634585857355
38459,1.8779799465796678
38460,1.7479670572267083
38461,-40.76085866402222
38462,1.3497699473839218
38463,1.29244313168824
38464,-41.01105733918189
38465,1.4805269063358617
38466,1.5324023621494023
38467,-41.75136639671429
38468,1.3103217796512936
38469,1.3110878115991642
38470,-42.004432534811244
38471,1.1018369096994423
38472,1.1313806152022081
38473,-42.029956865482795
38474,1.0586392779295213
38475,1.080476516396321
38476,-41.71334341112481
38477,1.056706108333455
38478,1.108302815850428
38479,-41.41711812305615
38480,1.5346690055211072
38481,1.7783052114727709
38482,-40.764965377528036
38483,1.3690891603072428
38484,1.159560372949097
38485,-41.033702225474066
38486,1.1442696387122477
38487,0.883722057358679
38488,-41.331155009126434
38489,0.7974974457019541
38490,0.7104368470892772
38491,-42.236789829949316
38492,1.1420280749461724
38493,1.0115379309656711
38494,-41.906907426811046
38495,0.9792992187917304
38496,1.0096371030310276
38497,-41.47115307059838
38498,1.2983216228052805
38499,1.4034200678461515
38500,-40.67778551700615
38501,1.3901445574564564
38502,1.2718278236171086
38503,-41.19262182267916
38504,2.0549112161785636
38505,2.1594520408379294
38506,-40.67220464649444
38507,2.3761980867549
38508,2.2805746373872173
38509,-40.37130114128189
38510,1.6199615927050055
38511,1.0002627481510824
38512,-41.41137005752967
38513,0.5717729120312309
38514,0.6197615270103076
38515,-41.80451506386946
38516,1.3943655820648733
38517,1.537750686157934
38518,-41.94661458249583
38519,1.5361589602443395
38520,1.7739692839560428
38521,-41.18956669627734
38522,1.581721919323961
38523,1.4976375760904848
38524,-40.995206264356774
38525,1.5583550785097868
38526,1.495706526322504
38527,-41.493469441887164
38528,1.2401195037480235
38529,1.2352689034068962
38530,-41.01614433737495
38531,1.2523144860886066
38532,1.1813193704844795
38533,-40.86464416511488
38534,0.7914865852097683
38535,0.6525981418075648
38536,-41.4705023144645
38537,0.8480615763015604
38538,0.792521055411229
38539,-41.73892169359815
38540,0.6447608528364082
38541,0.7465354960257027
38542,-42.015546895406075
38543,0.798750691012885
38544,0.7993140316011365
38545,-41.60944375413244
38546,1.1632580317727708
38547,1.11122850820142
38548,-40.870346828907536
38549,1.2703548939373748
38550,1.0385763302567008
38551,-41.458863042369515
